member_id,gender,age,prefecture_code,join_date,leave_date,member_rank,annual_spend,has_spouse,email_optin,registration_channel
M0003965,1,36,13,2012-10-14,,SILVER,130612,1,1,APP
M0003966,1,58,11,2025-05-24,,BRONZE,96460,1,0,WEB
M0003967,2,32,01,2024-09-05,,BRONZE,111059,1,1,APP
M0003968,1,39,13,2016-08-26,,BRONZE,41942,1,1,APP
M0003969,1,65,13,2013-08-11,,SILVER,127340,1,1,STORE
M0003970,1,48,47,2016-03-13,,GOLD,610041,1,1,APP
M0003971,9,27,14,2016-04-22,,GOLD,406416,0,1,WEB
M0003972,1,43,14,2024-09-02,,BRONZE,73765,1,1,WEB
M0003973,2,26,27,2011-01-26,,BRONZE,63853,0,1,STORE
M0003974,1,47,12,2020-02-16,,BRONZE,44246,1,0,APP
M0003975,1,49,11,2022-04-19,,GOLD,394088,1,0,PHONE
M0003976,1,17,20,2022-03-15,,SILVER,195881,0,1,STORE
M0003977,1,43,23,2013-02-03,,GOLD,527433,1,1,WEB
M0003978,1,38,13,2016-08-09,2020-05-31,BRONZE,53974,0,1,WEB
M0003979,2,49,23,2015-06-22,,SILVER,254967,1,1,STORE
M0003980,2,54,13,2016-07-06,,SILVER,303511,1,1,APP
M0003981,1,48,25,2011-05-24,,SILVER,168968,1,0,STORE
M0003982,1,35,13,2011-05-02,,SILVER,331227,1,1,APP
M0003983,2,56,27,2010-05-22,,BRONZE,108751,1,1,WEB
M0003984,1,25,11,2025-06-20,,BRONZE,153199,0,1,STORE
M0003985,1,18,27,2016-09-01,2021-04-29,PLATINUM,533067,1,1,WEB
M0003986,1,60,23,2013-08-25,,BRONZE,41929,1,0,STORE
M0003987,1,39,11,2022-10-06,,SILVER,201440,0,1,APP
M0003988,2,26,42,2017-11-28,,PLATINUM,624272,0,1,STORE
M0003989,9,47,13,2015-11-01,,SILVER,173511,1,1,STORE
M0003990,9,6,28,2011-11-01,,SILVER,80821,0,0,WEB
M0003991,9,29,08,2016-03-05,,BRONZE,19943,1,1,PHONE
M0003992,1,48,13,2020-05-08,,GOLD,455018,1,1,STORE
M0003993,1,22,12,2019-12-23,,GOLD,301831,0,1,APP
M0003994,1,47,31,2016-04-03,2020-02-26,PLATINUM,660110,1,1,WEB
M0003995,1,31,20,2019-10-23,,BRONZE,157991,1,0,WEB
M0003996,1,39,39,2022-04-14,2025-12-31,GOLD,301462,1,1,STORE
M0003997,1,50,08,2024-11-19,,BRONZE,159387,0,1,STORE
M0003998,2,56,40,2018-06-15,,SILVER,70341,1,0,STORE
M0003999,1,42,38,2013-08-24,,BRONZE,66174,0,0,WEB
M0004000,1,26,27,2012-01-27,,BRONZE,175364,0,1,STORE
M0004001,2,32,28,2012-07-10,,SILVER,91501,0,1,WEB
M0004002,1,51,17,2010-03-04,,SILVER,222750,0,0,WEB
M0004003,2,23,32,2018-12-06,2021-02-21,PLATINUM,898485,0,1,APP
M0004004,1,37,37,2013-05-26,,BRONZE,62888,0,1,APP
M0004005,2,33,13,2013-08-14,,GOLD,657227,0,1,WEB
M0004006,1,38,09,2021-08-04,,SILVER,127047,1,0,PHONE
M0004007,2,23,27,2015-02-12,,BRONZE,21169,0,1,PHONE
M0004008,1,9,19,2023-04-04,,BRONZE,13969,0,1,STORE
M0004009,1,49,06,2012-03-11,2021-04-17,GOLD,684284,0,0,APP
M0004010,2,56,27,2015-06-18,,GOLD,294763,1,0,STORE
M0004011,1,10,26,2010-10-29,2018-01-13,BRONZE,13876,0,1,WEB
M0004012,1,46,11,2018-07-29,,BRONZE,50160,1,1,WEB
M0004013,2,58,28,2011-12-31,,SILVER,87855,0,1,WEB
M0004014,1,50,44,2013-11-03,,SILVER,162167,1,1,WEB
M0004015,2,33,12,2021-10-08,2025-12-31,SILVER,230029,0,1,PHONE
M0004016,2,24,28,2024-02-02,,GOLD,306452,1,1,PHONE
M0004017,1,41,13,2018-09-23,,BRONZE,36077,0,0,STORE
M0004018,2,44,27,2025-06-11,,BRONZE,33342,0,1,STORE
M0004019,1,42,13,2022-02-08,,BRONZE,46395,1,1,PHONE
M0004020,2,37,14,2022-01-18,,PLATINUM,777356,0,1,APP
M0004021,1,22,14,2025-11-07,2025-12-31,SILVER,196902,0,1,WEB
M0004022,1,47,23,2011-06-04,,BRONZE,91159,1,1,PHONE
M0004023,1,48,05,2013-09-18,2020-10-16,GOLD,587594,1,1,STORE
M0004024,2,43,13,2016-12-29,,SILVER,197134,1,0,WEB
M0004025,2,42,01,2019-11-23,,BRONZE,34094,1,1,WEB
M0004026,2,69,37,2025-11-06,,BRONZE,25758,0,1,APP
M0004027,2,29,27,2011-08-02,2017-04-28,GOLD,285483,0,0,WEB
M0004028,2,62,12,2013-09-02,,SILVER,164905,1,1,APP
M0004029,2,28,13,2014-10-09,,BRONZE,35706,1,0,APP
M0004030,2,59,23,2020-09-23,,BRONZE,95266,1,1,WEB
M0004031,2,61,15,2025-03-24,,BRONZE,40467,1,1,WEB
M0004032,1,35,13,2025-01-06,,SILVER,152797,1,1,STORE
M0004033,2,68,14,2021-12-18,,BRONZE,51699,0,0,WEB
M0004034,2,48,33,2022-05-16,,BRONZE,148286,1,1,STORE
M0004035,1,25,27,2016-08-25,,BRONZE,365883,0,1,PHONE
M0004036,1,34,09,2019-09-29,,PLATINUM,870057,0,1,STORE
M0004037,1,59,01,2012-09-25,,SILVER,274588,1,1,STORE
M0004038,2,56,13,2018-02-09,,BRONZE,78280,1,1,APP
M0004039,1,22,15,2014-09-07,,SILVER,146462,1,1,PHONE
M0004040,2,38,23,2024-11-10,,SILVER,192511,0,1,PHONE
M0004041,1,43,13,2015-11-18,,GOLD,520775,1,0,WEB
M0004042,2,31,42,2016-04-25,2018-10-26,PLATINUM,644120,0,1,WEB
M0004043,1,80,23,2016-06-11,,SILVER,235230,1,1,STORE
M0004044,2,44,15,2024-06-03,,SILVER,297159,1,1,WEB
M0004045,2,39,27,2024-12-02,,BRONZE,73037,1,1,STORE
M0004046,1,60,13,2016-11-24,,GOLD,394907,1,1,APP
M0004047,1,34,15,2025-12-06,,SILVER,182342,1,1,PHONE
M0004048,1,57,03,2022-02-08,,BRONZE,21821,1,1,WEB
M0004049,1,12,27,2023-07-18,2025-12-31,SILVER,118880,0,1,APP
M0004050,2,32,15,2024-08-26,,BRONZE,64714,1,1,STORE
M0004051,2,58,23,2015-04-28,,SILVER,169169,1,1,APP
M0004052,2,67,14,2018-10-23,2020-07-17,BRONZE,44385,0,1,WEB
M0004053,2,27,20,2014-07-24,2016-07-23,BRONZE,93372,0,1,WEB
M0004054,1,25,01,2014-12-16,2018-11-19,BRONZE,38005,0,1,APP
M0004055,2,50,23,2017-06-06,,BRONZE,57543,1,1,STORE
M0004056,2,29,18,2010-10-25,2020-01-26,BRONZE,76377,0,1,APP
M0004057,1,35,28,2013-06-11,,SILVER,72798,0,1,WEB
M0004058,9,55,41,2022-12-13,,SILVER,346113,0,1,WEB
M0004059,1,31,24,2012-08-26,,SILVER,142012,1,1,WEB
M0004060,2,7,14,2019-12-15,,BRONZE,132202,0,0,APP
M0004061,9,18,11,2022-04-02,,GOLD,221274,0,0,STORE
M0004062,2,40,43,2014-03-18,,GOLD,916154,1,0,STORE
M0004063,1,8,35,2017-05-02,,SILVER,214638,0,1,WEB
M0004064,2,35,27,2024-01-15,,SILVER,204202,0,0,WEB
M0004065,1,16,27,2023-05-15,,GOLD,274788,0,1,WEB
M0004066,2,68,40,2024-09-22,,SILVER,340915,1,1,WEB
M0004067,1,77,33,2020-01-21,,BRONZE,104584,1,0,PHONE
M0004068,2,22,38,2024-03-12,,SILVER,208495,0,1,WEB
M0004069,2,44,21,2016-05-17,,BRONZE,121301,1,1,WEB
M0004070,1,24,27,2019-08-17,,GOLD,444001,0,1,APP
M0004071,1,35,34,2020-09-04,,SILVER,315569,1,0,PHONE
M0004072,2,71,13,2025-08-17,,PLATINUM,649598,1,1,STORE
M0004073,1,32,11,2015-11-22,,BRONZE,83180,1,1,WEB
M0004074,1,35,40,2023-12-31,,SILVER,148752,1,1,STORE
M0004075,1,24,23,2018-02-24,,SILVER,84139,1,1,WEB
M0004076,1,59,28,2011-09-02,,GOLD,287372,1,0,WEB
M0004077,2,58,27,2020-06-28,,GOLD,837301,0,1,APP
M0004078,2,32,27,2025-09-12,,BRONZE,36970,1,1,APP
M0004079,1,39,22,2017-04-03,,PLATINUM,961389,1,0,WEB
M0004080,2,29,13,2018-10-13,,PLATINUM,1090392,0,1,APP
M0004081,1,55,23,2024-11-02,,PLATINUM,526041,1,0,STORE
M0004082,1,60,27,2024-09-20,,SILVER,215310,0,0,STORE
M0004083,2,16,14,2016-05-27,,GOLD,686446,0,0,WEB
M0004084,1,76,27,2022-03-02,,BRONZE,58202,1,0,PHONE
M0004085,2,16,07,2020-02-05,,BRONZE,20384,0,0,WEB
M0004086,2,62,11,2020-05-12,,BRONZE,36787,0,1,WEB
M0004087,2,43,14,2021-07-12,2025-12-31,SILVER,76686,1,1,WEB
M0004088,2,31,26,2015-03-25,,PLATINUM,605734,1,0,APP
M0004089,1,33,13,2014-11-17,,SILVER,158276,1,1,PHONE
M0004090,1,39,17,2010-06-07,,SILVER,110344,0,1,WEB
M0004091,1,44,27,2023-09-14,,GOLD,246750,1,0,WEB
M0004092,2,24,37,2014-06-06,,SILVER,105145,0,1,PHONE
M0004093,2,36,13,2020-10-15,,SILVER,269391,1,1,APP
M0004094,1,27,28,2020-12-21,,SILVER,260682,1,1,PHONE
M0004095,1,19,01,2021-04-04,2023-05-16,SILVER,147554,0,0,APP
M0004096,1,26,28,2023-10-24,,SILVER,234703,1,0,APP
M0004097,2,20,24,2023-11-20,,GOLD,337066,0,0,STORE
M0004098,2,33,13,2010-01-14,,SILVER,152623,0,0,WEB
M0004099,2,47,40,2023-06-11,,BRONZE,173622,1,1,STORE
M0004100,2,42,31,2013-04-30,,SILVER,672934,1,1,WEB
M0004101,1,74,34,2020-04-29,,GOLD,650593,1,1,STORE
M0004102,2,2,23,2020-10-08,,BRONZE,51006,0,1,STORE
M0004103,2,48,28,2010-11-10,2014-04-21,GOLD,373111,1,0,WEB
M0004104,1,40,17,2014-07-16,,SILVER,232464,1,1,STORE
M0004105,2,54,19,2024-07-24,,BRONZE,58612,1,1,WEB
M0004106,1,52,34,2012-04-08,,SILVER,148882,1,0,APP
M0004107,2,37,29,2013-09-17,,BRONZE,64137,1,0,WEB
M0004108,2,43,40,2011-04-24,,BRONZE,46822,1,1,STORE
M0004109,2,27,12,2012-09-01,,BRONZE,11056,0,1,WEB
M0004110,2,50,23,2020-03-16,,SILVER,309823,1,1,WEB
M0004111,1,8,13,2023-06-18,,SILVER,260274,0,1,STORE
M0004112,2,53,25,2019-07-09,,SILVER,135803,1,0,STORE
M0004113,2,40,01,2014-07-22,,SILVER,98400,0,1,APP
M0004114,2,32,13,2023-09-27,2025-12-31,BRONZE,20634,1,1,WEB
M0004115,2,36,03,2015-11-17,,GOLD,530048,0,1,APP
M0004116,1,37,14,2015-01-14,,PLATINUM,1041219,0,1,WEB
M0004117,2,62,13,2018-02-02,,GOLD,195310,1,0,STORE
M0004118,2,95,01,2012-03-09,,BRONZE,53915,0,1,STORE
M0004119,1,61,10,2015-09-14,,GOLD,279055,1,1,WEB
M0004120,2,30,23,2022-10-15,,GOLD,508398,0,1,WEB
M0004121,9,51,13,2019-09-25,,BRONZE,26249,0,1,WEB
M0004122,2,51,28,2025-10-23,,BRONZE,46373,1,1,WEB
M0004123,2,24,13,2022-05-31,,BRONZE,16940,1,1,WEB
M0004124,1,19,38,2015-10-08,2018-02-12,SILVER,86916,0,0,PHONE
M0004125,9,39,27,2022-04-08,,SILVER,143071,0,1,WEB
M0004126,1,54,32,2023-11-06,,BRONZE,30234,1,1,APP
M0004127,2,13,13,2020-02-04,,BRONZE,34896,0,1,PHONE
M0004128,2,28,13,2022-03-15,2025-12-31,SILVER,194646,0,1,WEB
M0004129,2,50,11,2018-01-20,,SILVER,88566,1,1,APP
M0004130,2,41,17,2024-08-02,,SILVER,162259,1,1,PHONE
M0004131,2,64,41,2013-10-20,,BRONZE,81142,1,1,WEB
M0004132,2,16,23,2016-10-16,,SILVER,126175,0,0,STORE
M0004133,1,80,14,2014-01-23,,PLATINUM,688207,1,1,APP
M0004134,2,14,13,2011-08-16,,BRONZE,76890,0,0,APP
M0004135,2,6,28,2019-11-09,,SILVER,164691,0,0,APP
M0004136,1,39,40,2011-11-23,,BRONZE,29898,0,1,WEB
M0004137,2,21,36,2013-08-14,,BRONZE,49579,0,1,WEB
M0004138,2,39,23,2022-03-19,,GOLD,355478,1,1,APP
M0004139,2,39,17,2013-11-09,2022-01-22,PLATINUM,1280686,0,1,WEB
M0004140,2,37,30,2023-10-25,,BRONZE,18434,0,1,STORE
M0004141,1,26,13,2010-10-15,,BRONZE,52014,0,1,STORE
M0004142,2,47,11,2017-04-24,,BRONZE,97451,1,1,STORE
M0004143,1,35,35,2011-01-28,2020-10-16,SILVER,271567,0,1,APP
M0004144,1,59,11,2010-12-15,,BRONZE,47708,1,1,STORE
M0004145,2,37,28,2022-08-28,,SILVER,244469,1,1,STORE
M0004146,1,24,32,2011-01-25,,BRONZE,100470,0,1,PHONE
M0004147,1,11,27,2024-04-11,,SILVER,343000,0,0,WEB
M0004148,2,37,35,2019-07-31,,GOLD,389566,1,1,APP
M0004149,1,18,40,2017-09-21,,BRONZE,71860,1,1,WEB
M0004150,1,17,01,2024-09-12,,GOLD,171802,0,0,STORE
M0004151,1,49,14,2016-03-15,,GOLD,584569,0,1,APP
M0004152,2,10,23,2016-05-24,,BRONZE,41441,0,1,PHONE
M0004153,1,64,13,2016-07-23,,GOLD,223832,0,1,STORE
M0004154,2,43,13,2020-05-30,,SILVER,345634,0,1,APP
M0004155,2,39,40,2023-07-23,,SILVER,223475,1,1,WEB
M0004156,1,22,14,2018-09-03,,SILVER,98488,0,1,APP
M0004157,2,53,01,2014-07-01,,BRONZE,41982,1,1,APP
M0004158,1,40,13,2024-03-27,,BRONZE,34398,0,1,APP
M0004159,2,28,13,2019-08-02,,BRONZE,18019,1,0,APP
M0004160,1,43,27,2023-04-27,,SILVER,142675,1,0,APP
M0004161,2,11,11,2016-12-01,2022-01-05,GOLD,583387,0,1,WEB
M0004162,1,12,27,2013-03-10,,BRONZE,14136,0,0,APP
M0004163,2,21,13,2025-02-10,,BRONZE,80265,0,1,STORE
M0004164,1,46,01,2020-11-03,,BRONZE,144258,1,0,STORE
M0004165,2,40,15,2014-12-04,,PLATINUM,1262230,1,0,PHONE
M0004166,1,58,04,2023-07-24,,BRONZE,23460,0,1,STORE
M0004167,1,24,27,2010-02-23,,GOLD,273972,0,1,WEB
M0004168,1,50,30,2024-11-19,2025-12-31,BRONZE,52444,0,1,APP
M0004169,2,38,01,2019-04-05,2021-11-18,BRONZE,16608,0,1,WEB
M0004170,2,24,01,2019-06-10,,BRONZE,20189,1,1,APP
M0004171,9,47,27,2010-03-20,,SILVER,97904,1,0,PHONE
M0004172,2,39,27,2012-10-25,,BRONZE,59974,0,1,APP
M0004173,9,29,11,2021-07-13,,GOLD,619882,0,1,STORE
M0004174,1,41,27,2018-12-07,,SILVER,215938,1,1,PHONE
M0004175,2,38,05,2012-01-17,,BRONZE,34776,1,1,STORE
M0004176,2,37,14,2020-08-27,,SILVER,236039,0,1,WEB
M0004177,2,33,13,2021-12-11,,BRONZE,13075,1,1,APP
M0004178,9,18,13,2014-05-12,,SILVER,250042,0,1,APP
M0004179,2,41,13,2021-01-11,,GOLD,595934,1,1,APP
M0004180,2,26,11,2025-07-27,,PLATINUM,1862765,0,1,STORE
M0004181,2,23,13,2017-09-20,,SILVER,182881,1,1,WEB
M0004182,1,36,28,2013-09-02,,BRONZE,166539,0,0,WEB
M0004183,2,52,14,2025-05-23,,BRONZE,48309,0,0,WEB
M0004184,2,43,28,2024-07-31,,BRONZE,23079,1,0,APP
M0004185,2,31,39,2017-04-23,,SILVER,338767,0,0,STORE
M0004186,2,30,32,2016-10-20,,BRONZE,54688,1,1,WEB
M0004187,1,51,28,2023-05-06,,BRONZE,47248,1,0,WEB
M0004188,1,40,40,2010-01-04,,PLATINUM,722086,0,0,WEB
M0004189,1,54,06,2014-12-31,,GOLD,303450,1,0,STORE
M0004190,2,8,38,2018-09-10,,BRONZE,47022,0,0,APP
M0004191,1,16,23,2020-06-19,,PLATINUM,973049,0,1,PHONE
M0004192,2,31,13,2020-01-20,,GOLD,357432,1,1,STORE
M0004193,2,77,17,2015-12-06,,BRONZE,27590,0,0,WEB
M0004194,2,69,13,2023-11-29,,GOLD,318542,1,1,WEB
M0004195,1,52,17,2020-05-24,,PLATINUM,579756,1,1,STORE
M0004196,2,46,13,2018-08-26,,SILVER,342259,1,0,STORE
M0004197,1,8,13,2025-01-07,,GOLD,269539,0,0,WEB
M0004198,2,43,19,2011-07-05,,BRONZE,62303,1,1,WEB
M0004199,1,31,05,2021-05-11,,SILVER,119614,1,1,APP
M0004200,1,26,28,2024-10-30,,SILVER,154360,0,1,APP
M0004201,1,43,24,2020-08-03,,SILVER,198899,1,1,STORE
M0004202,2,32,30,2019-01-17,2020-06-29,BRONZE,96792,1,1,STORE
M0004203,1,55,11,2015-10-31,,SILVER,140510,1,1,STORE
M0004204,2,7,47,2014-05-06,2019-08-14,GOLD,187449,0,0,WEB
M0004205,2,41,14,2018-09-26,,GOLD,557128,1,1,APP
M0004206,2,25,13,2024-05-19,,BRONZE,19872,0,1,WEB
M0004207,1,33,29,2017-05-25,,BRONZE,30776,1,1,WEB
M0004208,1,45,40,2011-12-08,,BRONZE,89973,1,1,STORE
M0004209,1,21,32,2017-09-27,,SILVER,141672,0,0,STORE
M0004210,1,43,13,2011-07-24,,BRONZE,33990,1,1,STORE
M0004211,2,36,13,2024-12-23,,PLATINUM,1849240,0,1,PHONE
M0004212,1,29,13,2018-07-24,2023-11-21,SILVER,232513,0,1,WEB
M0004213,1,32,01,2013-06-03,,BRONZE,47222,0,1,WEB
M0004214,1,37,26,2019-12-31,2024-05-01,SILVER,188063,1,1,WEB
M0004215,2,27,40,2018-08-09,,BRONZE,35972,1,0,WEB
M0004216,1,40,13,2018-03-06,,BRONZE,37578,1,0,APP
M0004217,2,35,40,2019-06-22,,BRONZE,35409,0,0,STORE
M0004218,1,30,14,2024-11-12,,SILVER,200031,1,1,WEB
M0004219,9,67,12,2023-09-12,,GOLD,290391,0,1,APP
M0004220,2,47,12,2014-03-16,,BRONZE,20717,1,0,APP
M0004221,1,33,13,2013-11-02,,GOLD,429911,0,0,PHONE
M0004222,1,42,11,2025-11-04,,BRONZE,68955,0,1,WEB
M0004223,1,23,12,2020-04-26,2023-10-20,BRONZE,84141,0,0,APP
M0004224,1,33,27,2010-04-24,,SILVER,124836,0,1,WEB
M0004225,1,35,40,2018-06-22,,GOLD,673029,0,1,APP
M0004226,2,19,01,2011-11-24,2016-10-25,PLATINUM,750404,0,0,PHONE
M0004227,2,47,40,2010-06-24,,SILVER,257634,1,0,STORE
M0004228,1,31,13,2012-12-21,,SILVER,248377,0,0,APP
M0004229,2,34,27,2014-01-27,,BRONZE,44189,0,0,APP
M0004230,1,30,18,2011-04-11,,BRONZE,97188,0,1,STORE
M0004231,9,90,27,2023-05-15,,GOLD,395951,1,1,STORE
M0004232,1,29,24,2017-01-04,,SILVER,136601,0,1,APP
M0004233,2,5,11,2018-10-31,,BRONZE,24819,0,1,PHONE
M0004234,2,13,11,2023-11-06,,BRONZE,23814,0,1,APP
M0004235,1,53,18,2023-05-25,,BRONZE,66654,1,1,WEB
M0004236,1,63,40,2023-02-18,,GOLD,298332,1,1,STORE
M0004237,1,28,27,2013-02-21,,BRONZE,67436,1,1,STORE
M0004238,2,62,13,2021-12-01,,PLATINUM,822049,0,0,WEB
M0004239,2,53,03,2025-12-06,,SILVER,104763,0,0,STORE
M0004240,2,37,11,2010-02-13,,GOLD,682403,0,1,WEB
M0004241,2,36,22,2023-11-22,,BRONZE,46205,0,0,STORE
M0004242,2,43,11,2023-11-08,,BRONZE,80289,1,1,WEB
M0004243,2,55,40,2023-06-18,,BRONZE,20311,0,1,WEB
M0004244,2,47,14,2016-05-06,,BRONZE,40417,1,0,PHONE
M0004245,2,28,27,2013-03-08,,PLATINUM,1131258,1,0,WEB
M0004246,1,37,26,2021-09-15,,GOLD,587258,1,1,WEB
M0004247,2,74,13,2019-12-21,,BRONZE,83502,1,0,WEB
M0004248,1,44,36,2021-08-19,,SILVER,369977,1,0,STORE
M0004249,1,55,13,2014-02-04,,SILVER,479338,1,1,PHONE
M0004250,2,49,23,2012-11-03,,SILVER,224904,0,1,STORE
M0004251,1,45,13,2024-06-04,,BRONZE,98053,1,0,APP
M0004252,1,42,19,2018-03-31,,BRONZE,89769,0,1,WEB
M0004253,1,55,27,2023-08-16,,BRONZE,102160,0,1,WEB
M0004254,2,52,28,2024-10-26,,GOLD,339308,0,1,APP
M0004255,2,44,37,2017-05-08,,BRONZE,38523,0,1,WEB
M0004256,1,28,12,2014-03-18,,SILVER,166913,0,1,STORE
M0004257,1,47,13,2024-05-02,,GOLD,366364,1,1,STORE
M0004258,2,39,21,2021-06-10,2025-12-31,BRONZE,15156,1,1,PHONE
M0004259,9,35,11,2020-08-28,,BRONZE,41715,1,0,STORE
M0004260,1,86,13,2025-04-30,2025-12-31,BRONZE,54628,1,1,PHONE
M0004261,9,14,23,2013-12-10,,SILVER,236224,0,1,STORE
M0004262,2,56,24,2015-10-09,,SILVER,253026,1,0,WEB
M0004263,1,25,11,2010-08-17,2020-07-04,BRONZE,87499,0,1,WEB
M0004264,2,42,17,2016-03-15,,BRONZE,34592,1,1,STORE
M0004265,2,84,07,2017-02-22,,SILVER,126001,0,1,WEB
M0004266,2,24,11,2017-03-29,,SILVER,259618,1,1,WEB
M0004267,1,28,14,2012-05-31,,BRONZE,25391,0,1,STORE
M0004268,2,40,09,2022-12-12,,GOLD,671456,1,0,STORE
M0004269,2,26,40,2017-10-30,2019-04-29,BRONZE,27223,0,0,STORE
M0004270,2,55,13,2017-01-11,,BRONZE,34174,1,1,PHONE
M0004271,9,31,14,2023-10-28,,BRONZE,13250,1,1,WEB
M0004272,2,51,33,2017-10-12,,SILVER,133420,0,1,PHONE
M0004273,2,17,14,2024-04-10,,SILVER,99111,0,0,APP
M0004274,2,9,27,2013-07-23,,SILVER,167915,0,1,APP
M0004275,1,36,13,2023-08-12,,BRONZE,34571,1,0,STORE
M0004276,1,13,13,2025-10-24,,BRONZE,36193,0,0,WEB
M0004277,1,66,45,2022-01-03,,BRONZE,39685,1,1,APP
M0004278,2,14,23,2024-04-11,,BRONZE,27776,0,1,APP
M0004279,1,22,09,2021-11-04,,SILVER,169405,0,0,APP
M0004280,2,47,18,2019-08-09,,SILVER,275051,1,1,APP
M0004281,1,30,14,2022-03-22,,BRONZE,30862,1,1,WEB
M0004282,1,14,21,2025-05-15,,BRONZE,23439,0,0,PHONE
M0004283,2,75,43,2019-09-06,,BRONZE,28816,1,1,PHONE
M0004284,1,23,15,2020-12-28,,SILVER,290568,0,1,APP
M0004285,2,37,07,2011-04-08,,BRONZE,81929,1,1,STORE
M0004286,1,36,11,2025-05-07,,SILVER,92028,1,1,APP
M0004287,2,52,29,2022-06-12,2025-12-31,BRONZE,49967,1,0,STORE
M0004288,1,48,13,2012-08-02,,BRONZE,458890,1,0,STORE
M0004289,9,26,16,2014-08-20,,BRONZE,39622,1,0,PHONE
M0004290,2,34,40,2013-08-10,,BRONZE,67934,0,1,WEB
M0004291,1,36,28,2015-02-11,,GOLD,614444,0,0,APP
M0004292,1,53,35,2024-03-01,,BRONZE,40246,0,0,STORE
M0004293,1,20,01,2017-06-05,,BRONZE,31653,0,1,WEB
M0004294,2,74,13,2016-09-19,2020-03-05,BRONZE,126870,1,1,STORE
M0004295,2,27,08,2022-06-19,,BRONZE,100515,0,1,STORE
M0004296,1,40,39,2015-12-10,,GOLD,246712,1,1,WEB
M0004297,1,20,12,2024-03-04,,PLATINUM,879235,0,1,APP
M0004298,2,18,31,2022-01-26,,BRONZE,11712,0,1,WEB
M0004299,2,25,25,2014-02-10,,BRONZE,24441,0,1,APP
M0004300,2,24,31,2020-02-01,,SILVER,163147,0,1,WEB
M0004301,2,33,14,2017-09-21,,SILVER,517421,0,1,WEB
M0004302,2,23,11,2015-07-04,,SILVER,118735,0,1,WEB
M0004303,9,52,30,2024-07-02,,BRONZE,45452,1,1,WEB
M0004304,1,27,36,2016-05-14,,BRONZE,34815,0,0,APP
M0004305,1,25,13,2011-11-14,,BRONZE,17395,0,1,STORE
M0004306,1,33,27,2016-07-14,,BRONZE,54222,0,0,APP
M0004307,2,57,14,2018-04-09,2023-10-24,SILVER,139902,0,0,APP
M0004308,1,44,18,2012-01-09,,GOLD,300970,1,0,WEB
M0004309,2,38,33,2021-11-19,,BRONZE,13428,0,0,PHONE
M0004310,2,16,28,2013-09-03,,GOLD,416016,0,1,APP
M0004311,2,21,13,2011-06-25,,BRONZE,43711,0,1,WEB
M0004312,2,18,14,2018-08-08,,BRONZE,66677,0,0,STORE
M0004313,1,62,31,2012-07-29,,SILVER,55440,1,1,STORE
M0004314,2,49,14,2022-07-05,,BRONZE,92106,0,1,STORE
M0004315,1,25,13,2011-02-04,2017-07-25,GOLD,281321,0,1,WEB
M0004316,2,30,14,2016-09-14,,PLATINUM,549192,1,1,STORE
M0004317,2,26,22,2010-10-30,,BRONZE,45196,0,0,WEB
M0004318,2,25,23,2016-02-19,2019-03-03,BRONZE,143968,0,0,STORE
M0004319,2,48,13,2024-12-07,,BRONZE,63065,1,1,STORE
M0004320,1,35,14,2020-05-29,,GOLD,620933,1,1,APP
M0004321,2,75,42,2018-07-25,,BRONZE,76829,1,0,WEB
M0004322,2,61,11,2012-07-07,2017-02-16,GOLD,829683,0,1,WEB
M0004323,2,62,11,2015-01-03,,BRONZE,25384,1,1,STORE
M0004324,1,51,13,2016-02-04,,SILVER,210438,0,1,STORE
M0004325,1,33,14,2019-04-05,,BRONZE,145063,1,0,STORE
M0004326,2,50,24,2013-05-01,,GOLD,522468,0,1,STORE
M0004327,1,34,20,2025-12-31,,SILVER,267367,0,1,WEB
M0004328,2,68,11,2020-06-05,2023-12-23,BRONZE,42412,1,1,STORE
M0004329,2,47,35,2014-12-28,2019-07-11,BRONZE,150771,1,0,STORE
M0004330,2,44,40,2011-10-19,,SILVER,267092,0,1,STORE
M0004331,1,42,31,2019-07-10,2023-07-17,SILVER,119080,0,1,STORE
M0004332,2,70,13,2017-03-02,,GOLD,264419,1,1,STORE
M0004333,1,16,14,2020-10-13,,BRONZE,90564,0,0,STORE
M0004334,2,71,30,2019-07-17,,GOLD,410482,0,1,APP
M0004335,2,37,35,2020-03-31,,BRONZE,59882,1,1,STORE
M0004336,1,16,16,2023-05-04,,GOLD,476476,0,1,PHONE
M0004337,1,27,03,2018-05-28,,GOLD,468161,0,1,PHONE
M0004338,1,12,24,2021-08-05,,SILVER,139391,0,0,WEB
M0004339,2,51,07,2015-09-30,,PLATINUM,833053,0,1,APP
M0004340,2,22,27,2025-02-01,,BRONZE,53136,1,1,STORE
M0004341,1,43,11,2016-07-12,,SILVER,223428,1,1,PHONE
M0004342,1,59,02,2020-11-17,,BRONZE,44083,1,1,PHONE
M0004343,2,29,28,2025-12-22,2025-12-31,BRONZE,28180,0,1,STORE
M0004344,1,35,34,2015-08-03,,SILVER,205279,1,0,WEB
M0004345,2,18,11,2011-08-17,,GOLD,436871,0,1,APP
M0004346,2,33,13,2013-09-16,2016-04-14,PLATINUM,902902,1,1,WEB
M0004347,2,84,27,2013-11-25,,SILVER,80983,1,1,APP
M0004348,2,53,29,2010-11-27,,GOLD,326844,0,0,STORE
