enrollment_id,student_id,course_code,academic_year,final_grade,attendance_rate
E0000022683,S20220053,C0160,2023,B,76.8
E0000022684,S20220053,C0163,2023,C,54.0
E0000022685,S20220053,C0165,2023,F,44.0
E0000022686,S20220053,C0166,2023,C,62.9
E0000022687,S20220053,C0173,2023,F,45.1
E0000022688,S20220053,C0174,2023,F,43.6
E0000022689,S20220053,C0178,2023,W,10.2
E0000022690,S20220053,C0179,2023,A,84.7
E0000022691,S20220053,C0188,2023,C,54.5
E0000022692,S20220053,C0190,2023,S,98.7
E0000022693,S20220053,C0011,2024,A,86.0
E0000022694,S20220053,C0024,2024,W,26.4
E0000022695,S20220053,C0033,2024,C,88.0
E0000022696,S20220053,C0055,2024,C,61.0
E0000022697,S20220053,C0081,2024,D,54.0
E0000022698,S20220053,C0095,2024,S,98.3
E0000022699,S20220053,C0105,2024,B,96.6
E0000022700,S20220053,C0150,2024,C,78.8
E0000022701,S20220053,C0181,2024,S,99.2
E0000022702,S20220053,C0187,2024,A,83.5
E0000022703,S20220053,C0188,2024,A,84.9
E0000022704,S20220053,C0189,2024,D,70.1
E0000022705,S20220053,C0070,2025,C,69.4
E0000022706,S20220053,C0079,2025,D,52.6
E0000022707,S20220053,C0080,2025,D,74.7
E0000022708,S20220053,C0115,2025,F,48.0
E0000022709,S20220053,C0119,2025,D,56.9
E0000022710,S20220053,C0129,2025,C,72.8
E0000022711,S20220053,C0131,2025,F,40.9
E0000022712,S20220053,C0187,2025,A,87.2
E0000022713,S20220054,C0006,2022,S,91.9
E0000022714,S20220054,C0023,2022,D,75.3
E0000022715,S20220054,C0045,2022,A,94.0
E0000022716,S20220054,C0056,2022,D,65.7
E0000022717,S20220054,C0082,2022,C,71.4
E0000022718,S20220054,C0089,2022,B,81.7
E0000022719,S20220054,C0106,2022,S,97.1
E0000022720,S20220054,C0130,2022,A,98.3
E0000022721,S20220054,C0140,2022,A,94.6
E0000022722,S20220054,C0158,2022,C,73.7
E0000022723,S20220054,C0175,2022,S,96.0
E0000022724,S20220054,C0007,2023,C,74.4
E0000022725,S20220054,C0020,2023,D,43.7
E0000022726,S20220054,C0048,2023,D,78.8
E0000022727,S20220054,C0064,2023,A,94.9
E0000022728,S20220054,C0073,2023,B,67.4
E0000022729,S20220054,C0082,2023,S,97.4
E0000022730,S20220054,C0083,2023,S,98.4
E0000022731,S20220054,C0089,2023,S,99.7
E0000022732,S20220054,C0094,2023,S,92.3
E0000022733,S20220054,C0097,2023,A,84.8
E0000022734,S20220054,C0138,2023,A,81.6
E0000022735,S20220054,C0146,2023,S,98.6
E0000022736,S20220054,C0163,2023,A,89.2
E0000022737,S20220054,C0168,2023,C,89.2
E0000022738,S20220054,C0173,2023,S,99.4
E0000022739,S20220054,C0194,2023,B,69.7
E0000022740,S20220054,C0020,2024,C,63.2
E0000022741,S20220054,C0043,2024,D,52.6
E0000022742,S20220054,C0051,2024,A,81.0
E0000022743,S20220054,C0053,2024,B,67.5
E0000022744,S20220054,C0069,2024,S,93.9
E0000022745,S20220054,C0088,2024,C,79.8
E0000022746,S20220054,C0177,2024,B,62.2
E0000022747,S20220054,C0186,2024,C,87.7
E0000022748,S20220054,C0006,2025,C,59.6
E0000022749,S20220054,C0020,2025,A,82.6
E0000022750,S20220054,C0031,2025,B,66.9
E0000022751,S20220054,C0051,2025,B,78.5
E0000022752,S20220054,C0061,2025,B,71.7
E0000022753,S20220054,C0089,2025,S,94.8
E0000022754,S20220054,C0094,2025,B,60.5
E0000022755,S20220054,C0096,2025,S,92.8
E0000022756,S20220054,C0102,2025,A,90.7
E0000022757,S20220054,C0105,2025,B,79.2
E0000022758,S20220054,C0107,2025,B,88.1
E0000022759,S20220054,C0129,2025,S,99.6
E0000022760,S20220054,C0134,2025,S,92.0
E0000022761,S20220054,C0141,2025,D,57.3
E0000022762,S20220055,C0058,2022,S,91.4
E0000022763,S20220055,C0072,2022,C,73.2
E0000022764,S20220055,C0082,2022,W,11.7
E0000022765,S20220055,C0103,2022,C,62.4
E0000022766,S20220055,C0136,2022,C,79.6
E0000022767,S20220055,C0194,2022,F,32.7
E0000022768,S20220055,C0006,2023,B,82.8
E0000022769,S20220055,C0026,2023,A,83.0
E0000022770,S20220055,C0052,2023,D,48.1
E0000022771,S20220055,C0077,2023,B,64.0
E0000022772,S20220055,C0082,2023,B,74.1
E0000022773,S20220055,C0098,2023,C,75.0
E0000022774,S20220055,C0130,2023,B,80.7
E0000022775,S20220055,C0152,2023,B,66.1
E0000022776,S20220055,C0168,2023,C,61.2
E0000022777,S20220055,C0169,2023,C,83.7
E0000022778,S20220055,C0170,2023,B,75.6
E0000022779,S20220055,C0197,2023,S,96.4
E0000022780,S20220055,C0031,2024,C,54.9
E0000022781,S20220055,C0045,2024,A,89.4
E0000022782,S20220055,C0067,2024,C,72.2
E0000022783,S20220055,C0070,2024,D,63.3
E0000022784,S20220055,C0100,2024,S,91.0
E0000022785,S20220055,C0144,2024,A,85.3
E0000022786,S20220055,C0157,2024,F,31.1
E0000022787,S20220055,C0168,2024,C,79.7
E0000022788,S20220055,C0179,2024,B,82.1
E0000022789,S20220055,C0187,2024,D,54.1
E0000022790,S20220055,C0190,2024,D,56.5
E0000022791,S20220055,C0195,2024,S,90.0
E0000022792,S20220055,C0199,2024,B,78.6
E0000022793,S20220055,C0004,2025,B,63.7
E0000022794,S20220055,C0010,2025,B,83.8
E0000022795,S20220055,C0014,2025,C,81.7
E0000022796,S20220055,C0058,2025,A,85.4
E0000022797,S20220055,C0062,2025,W,13.7
E0000022798,S20220055,C0063,2025,A,99.9
E0000022799,S20220055,C0069,2025,B,76.2
E0000022800,S20220055,C0071,2025,C,53.3
E0000022801,S20220055,C0130,2025,B,83.2
E0000022802,S20220055,C0183,2025,D,72.0
E0000022803,S20220056,C0011,2022,C,73.7
E0000022804,S20220056,C0103,2022,W,26.4
E0000022805,S20220056,C0104,2022,A,86.7
E0000022806,S20220056,C0113,2022,A,80.7
E0000022807,S20220056,C0121,2022,C,74.9
E0000022808,S20220056,C0122,2022,W,19.5
E0000022809,S20220056,C0151,2022,B,83.9
E0000022810,S20220056,C0152,2022,C,58.0
E0000022811,S20220056,C0167,2022,D,50.9
E0000022812,S20220056,C0183,2022,A,86.9
E0000022813,S20220056,C0185,2022,D,69.2
E0000022814,S20220056,C0186,2022,A,94.7
E0000022815,S20220056,C0189,2022,F,39.1
E0000022816,S20220056,C0197,2022,D,77.7
E0000022817,S20220056,C0026,2023,W,12.6
E0000022818,S20220056,C0029,2023,C,73.1
E0000022819,S20220056,C0048,2023,D,71.9
E0000022820,S20220056,C0076,2023,S,99.8
E0000022821,S20220056,C0103,2023,B,97.6
E0000022822,S20220056,C0114,2023,D,60.8
E0000022823,S20220056,C0152,2023,A,96.0
E0000022824,S20220056,C0155,2023,C,79.4
E0000022825,S20220056,C0163,2023,C,78.2
E0000022826,S20220056,C0167,2023,D,50.5
E0000022827,S20220056,C0186,2023,D,58.8
E0000022828,S20220056,C0009,2024,B,84.9
E0000022829,S20220056,C0019,2024,B,83.5
E0000022830,S20220056,C0088,2024,F,47.5
E0000022831,S20220056,C0104,2024,B,87.3
E0000022832,S20220056,C0114,2024,B,89.9
E0000022833,S20220056,C0116,2024,A,80.9
E0000022834,S20220056,C0120,2024,C,57.8
E0000022835,S20220056,C0122,2024,C,70.3
E0000022836,S20220056,C0156,2024,S,92.6
E0000022837,S20220056,C0171,2024,C,68.1
E0000022838,S20220056,C0178,2024,S,91.9
E0000022839,S20220056,C0181,2024,C,74.6
E0000022840,S20220056,C0196,2024,C,52.6
E0000022841,S20220056,C0197,2024,B,86.1
E0000022842,S20220056,C0008,2025,F,48.9
E0000022843,S20220056,C0021,2025,B,84.3
E0000022844,S20220056,C0035,2025,S,98.1
E0000022845,S20220056,C0062,2025,B,87.0
E0000022846,S20220056,C0093,2025,A,94.1
E0000022847,S20220056,C0131,2025,S,94.1
E0000022848,S20220056,C0158,2025,B,94.8
E0000022849,S20220056,C0168,2025,A,94.5
E0000022850,S20220056,C0172,2025,A,80.9
E0000022851,S20220056,C0182,2025,D,78.6
E0000022852,S20220056,C0192,2025,S,96.0
E0000022853,S20220056,C0196,2025,A,80.5
E0000022854,S20220057,C0008,2022,C,73.2
E0000022855,S20220057,C0015,2022,S,93.7
E0000022856,S20220057,C0048,2022,C,73.7
E0000022857,S20220057,C0083,2022,C,68.1
E0000022858,S20220057,C0109,2022,S,95.6
E0000022859,S20220057,C0120,2022,D,41.5
E0000022860,S20220057,C0148,2022,C,72.7
E0000022861,S20220057,C0150,2022,B,84.0
E0000022862,S20220057,C0197,2022,S,94.0
E0000022863,S20220057,C0029,2023,A,93.0
E0000022864,S20220057,C0049,2023,A,95.8
E0000022865,S20220057,C0060,2023,B,69.6
E0000022866,S20220057,C0087,2023,F,31.7
E0000022867,S20220057,C0088,2023,C,77.8
E0000022868,S20220057,C0110,2023,A,80.2
E0000022869,S20220057,C0176,2023,A,82.1
E0000022870,S20220057,C0188,2023,C,55.8
E0000022871,S20220057,C0026,2024,C,80.6
E0000022872,S20220057,C0056,2024,W,21.8
E0000022873,S20220057,C0060,2024,D,79.9
E0000022874,S20220057,C0083,2024,D,78.3
E0000022875,S20220057,C0086,2024,B,82.1
E0000022876,S20220057,C0096,2024,B,87.9
E0000022877,S20220057,C0118,2024,B,61.5
E0000022878,S20220057,C0137,2024,B,88.3
E0000022879,S20220057,C0154,2024,A,89.4
E0000022880,S20220057,C0160,2024,C,83.1
E0000022881,S20220057,C0018,2025,B,92.0
E0000022882,S20220057,C0022,2025,A,91.8
E0000022883,S20220057,C0024,2025,A,81.9
E0000022884,S20220057,C0032,2025,W,1.9
E0000022885,S20220057,C0043,2025,B,73.5
E0000022886,S20220057,C0045,2025,F,37.3
E0000022887,S20220057,C0091,2025,F,30.7
E0000022888,S20220057,C0104,2025,W,21.7
E0000022889,S20220057,C0111,2025,C,78.7
E0000022890,S20220057,C0117,2025,B,79.7
E0000022891,S20220057,C0119,2025,B,88.5
E0000022892,S20220057,C0136,2025,A,84.9
E0000022893,S20220057,C0138,2025,A,95.2
E0000022894,S20220057,C0180,2025,W,11.8
E0000022895,S20220057,C0200,2025,C,62.3
E0000022896,S20220058,C0103,2022,S,95.3
E0000022897,S20220058,C0108,2022,B,86.5
E0000022898,S20220058,C0166,2022,C,82.2
E0000022899,S20220058,C0174,2022,B,81.8
E0000022900,S20220058,C0197,2022,D,76.1
E0000022901,S20220058,C0050,2023,C,83.0
E0000022902,S20220058,C0078,2023,C,71.3
E0000022903,S20220058,C0082,2023,B,65.2
E0000022904,S20220058,C0097,2023,D,59.1
E0000022905,S20220058,C0120,2023,B,73.8
E0000022906,S20220058,C0123,2023,S,90.3
E0000022907,S20220058,C0135,2023,B,73.5
E0000022908,S20220058,C0147,2023,A,86.8
E0000022909,S20220058,C0148,2023,F,33.3
E0000022910,S20220058,C0151,2023,A,87.8
E0000022911,S20220058,C0174,2023,S,90.6
E0000022912,S20220058,C0179,2023,B,73.3
E0000022913,S20220058,C0194,2023,A,85.9
E0000022914,S20220058,C0037,2024,A,89.8
E0000022915,S20220058,C0051,2024,F,43.4
E0000022916,S20220058,C0071,2024,D,56.9
E0000022917,S20220058,C0072,2024,D,42.7
E0000022918,S20220058,C0080,2024,C,73.6
E0000022919,S20220058,C0100,2024,B,85.6
E0000022920,S20220058,C0128,2024,B,70.2
E0000022921,S20220058,C0132,2024,S,97.5
E0000022922,S20220058,C0144,2024,B,62.4
E0000022923,S20220058,C0176,2024,D,65.1
E0000022924,S20220058,C0191,2024,B,74.3
E0000022925,S20220058,C0196,2024,A,88.0
E0000022926,S20220058,C0200,2024,A,86.9
E0000022927,S20220058,C0006,2025,A,87.9
E0000022928,S20220058,C0031,2025,B,73.6
E0000022929,S20220058,C0037,2025,D,56.3
E0000022930,S20220058,C0055,2025,C,84.8
E0000022931,S20220058,C0063,2025,B,64.2
E0000022932,S20220058,C0088,2025,A,82.9
E0000022933,S20220058,C0156,2025,F,45.2
E0000022934,S20220058,C0169,2025,C,62.9
E0000022935,S20220058,C0190,2025,B,73.3
E0000022936,S20220059,C0021,2022,A,81.8
E0000022937,S20220059,C0067,2022,S,91.2
E0000022938,S20220059,C0174,2022,A,93.6
E0000022939,S20220059,C0182,2022,C,82.5
E0000022940,S20220059,C0029,2023,C,68.4
E0000022941,S20220059,C0037,2023,B,86.8
E0000022942,S20220059,C0082,2023,C,64.3
E0000022943,S20220059,C0085,2023,F,47.2
E0000022944,S20220059,C0122,2023,B,89.9
E0000022945,S20220059,C0138,2023,C,57.1
E0000022946,S20220059,C0151,2023,B,82.3
E0000022947,S20220059,C0155,2023,B,65.8
E0000022948,S20220059,C0168,2023,B,66.3
E0000022949,S20220059,C0193,2023,S,94.3
E0000022950,S20220059,C0194,2023,B,82.8
E0000022951,S20220059,C0200,2023,D,52.6
E0000022952,S20220059,C0012,2024,B,75.9
E0000022953,S20220059,C0016,2024,A,99.5
E0000022954,S20220059,C0041,2024,B,83.8
E0000022955,S20220059,C0049,2024,B,89.2
E0000022956,S20220059,C0050,2024,C,68.1
E0000022957,S20220059,C0058,2024,D,57.4
E0000022958,S20220059,C0060,2024,A,89.5
E0000022959,S20220059,C0082,2024,B,79.9
E0000022960,S20220059,C0102,2024,B,81.6
E0000022961,S20220059,C0112,2024,C,63.7
E0000022962,S20220059,C0113,2024,C,74.8
E0000022963,S20220059,C0129,2024,F,43.3
E0000022964,S20220059,C0136,2024,W,29.1
E0000022965,S20220059,C0153,2024,D,78.4
E0000022966,S20220059,C0176,2024,B,69.1
E0000022967,S20220059,C0011,2025,C,72.1
E0000022968,S20220059,C0058,2025,C,64.2
E0000022969,S20220059,C0078,2025,D,57.4
E0000022970,S20220059,C0081,2025,W,29.2
E0000022971,S20220059,C0085,2025,S,94.1
E0000022972,S20220059,C0098,2025,B,86.5
E0000022973,S20220059,C0122,2025,B,85.6
E0000022974,S20220059,C0131,2025,F,27.7
E0000022975,S20220059,C0191,2025,B,83.2
E0000022976,S20220060,C0014,2022,B,82.1
E0000022977,S20220060,C0023,2022,D,69.5
E0000022978,S20220060,C0029,2022,S,94.7
E0000022979,S20220060,C0048,2022,W,23.4
E0000022980,S20220060,C0051,2022,A,97.2
E0000022981,S20220060,C0052,2022,F,34.4
E0000022982,S20220060,C0054,2022,A,82.7
E0000022983,S20220060,C0056,2022,B,82.2
E0000022984,S20220060,C0057,2022,D,75.7
E0000022985,S20220060,C0077,2022,S,99.6
E0000022986,S20220060,C0078,2022,B,71.7
E0000022987,S20220060,C0082,2022,C,71.4
E0000022988,S20220060,C0182,2022,B,79.9
E0000022989,S20220060,C0039,2023,B,68.4
E0000022990,S20220060,C0111,2023,D,52.9
E0000022991,S20220060,C0114,2023,B,66.5
E0000022992,S20220060,C0117,2023,B,87.9
E0000022993,S20220060,C0143,2023,B,76.6
E0000022994,S20220060,C0145,2023,S,90.6
E0000022995,S20220060,C0151,2023,C,79.4
E0000022996,S20220060,C0152,2023,C,88.0
E0000022997,S20220060,C0169,2023,C,53.8
E0000022998,S20220060,C0182,2023,D,71.4
E0000022999,S20220060,C0186,2023,D,58.0
E0000023000,S20220060,C0194,2023,D,70.7
E0000023001,S20220060,C0009,2024,F,38.8
E0000023002,S20220060,C0014,2024,B,68.9
E0000023003,S20220060,C0052,2024,B,80.1
E0000023004,S20220060,C0053,2024,D,57.5
E0000023005,S20220060,C0060,2024,C,80.0
E0000023006,S20220060,C0128,2024,C,54.0
E0000023007,S20220060,C0133,2024,C,78.6
E0000023008,S20220060,C0165,2024,D,77.3
E0000023009,S20220060,C0176,2024,C,51.2
E0000023010,S20220060,C0187,2024,F,37.1
E0000023011,S20220060,C0032,2025,W,24.3
E0000023012,S20220060,C0071,2025,B,85.0
E0000023013,S20220060,C0083,2025,S,91.4
E0000023014,S20220060,C0086,2025,C,75.3
E0000023015,S20220060,C0125,2025,D,74.7
E0000023016,S20220060,C0133,2025,B,82.2
E0000023017,S20220060,C0135,2025,D,57.1
E0000023018,S20220060,C0136,2025,B,77.1
E0000023019,S20220060,C0171,2025,A,99.3
E0000023020,S20220060,C0172,2025,C,51.9
E0000023021,S20220060,C0185,2025,B,71.6
E0000023022,S20220060,C0192,2025,S,95.2
E0000023023,S20220061,C0005,2022,A,84.5
E0000023024,S20220061,C0022,2022,B,78.6
E0000023025,S20220061,C0028,2022,C,72.3
E0000023026,S20220061,C0049,2022,D,75.0
E0000023027,S20220061,C0097,2022,C,61.8
E0000023028,S20220061,C0104,2022,A,80.1
E0000023029,S20220061,C0108,2022,D,77.3
E0000023030,S20220061,C0133,2022,A,81.4
E0000023031,S20220061,C0137,2022,B,71.8
E0000023032,S20220061,C0167,2022,D,70.0
E0000023033,S20220061,C0175,2022,C,69.4
E0000023034,S20220061,C0023,2023,S,94.9
E0000023035,S20220061,C0029,2023,D,64.9
E0000023036,S20220061,C0078,2023,A,87.4
E0000023037,S20220061,C0124,2023,C,71.5
E0000023038,S20220061,C0182,2023,D,40.2
E0000023039,S20220061,C0186,2023,S,93.0
E0000023040,S20220061,C0007,2024,B,80.7
E0000023041,S20220061,C0008,2024,A,92.5
E0000023042,S20220061,C0019,2024,S,99.8
E0000023043,S20220061,C0054,2024,S,91.6
E0000023044,S20220061,C0079,2024,F,23.7
E0000023045,S20220061,C0100,2024,D,53.2
E0000023046,S20220061,C0130,2024,S,97.7
E0000023047,S20220061,C0131,2024,D,72.1
E0000023048,S20220061,C0137,2024,A,88.0
E0000023049,S20220061,C0176,2024,C,70.3
E0000023050,S20220061,C0185,2024,C,70.5
E0000023051,S20220061,C0190,2024,D,70.7
E0000023052,S20220061,C0009,2025,S,90.5
E0000023053,S20220061,C0027,2025,B,89.1
E0000023054,S20220061,C0042,2025,B,61.6
E0000023055,S20220061,C0044,2025,A,90.5
E0000023056,S20220061,C0066,2025,D,66.4
E0000023057,S20220061,C0093,2025,C,59.0
E0000023058,S20220061,C0114,2025,D,55.4
E0000023059,S20220061,C0115,2025,A,83.8
E0000023060,S20220061,C0135,2025,F,44.7
E0000023061,S20220061,C0173,2025,D,71.7
E0000023062,S20220061,C0178,2025,F,42.7
E0000023063,S20220061,C0187,2025,S,94.7
E0000023064,S20220062,C0006,2022,B,74.2
E0000023065,S20220062,C0007,2022,B,94.2
E0000023066,S20220062,C0017,2022,C,74.7
E0000023067,S20220062,C0026,2022,S,91.3
E0000023068,S20220062,C0052,2022,C,56.7
E0000023069,S20220062,C0056,2022,C,83.3
E0000023070,S20220062,C0064,2022,C,57.1
E0000023071,S20220062,C0101,2022,C,68.8
E0000023072,S20220062,C0147,2022,C,70.0
E0000023073,S20220062,C0151,2022,B,82.4
E0000023074,S20220062,C0166,2022,C,58.8
E0000023075,S20220062,C0006,2023,C,70.5
E0000023076,S20220062,C0011,2023,F,31.6
E0000023077,S20220062,C0078,2023,B,75.5
E0000023078,S20220062,C0122,2023,C,60.6
E0000023079,S20220062,C0169,2023,C,65.1
E0000023080,S20220062,C0011,2024,B,91.8
E0000023081,S20220062,C0015,2024,B,77.5
E0000023082,S20220062,C0036,2024,F,39.5
E0000023083,S20220062,C0070,2024,B,66.9
E0000023084,S20220062,C0079,2024,D,78.7
E0000023085,S20220062,C0098,2024,B,89.4
E0000023086,S20220062,C0100,2024,W,25.2
E0000023087,S20220062,C0142,2024,S,91.4
E0000023088,S20220062,C0183,2024,B,83.8
E0000023089,S20220062,C0003,2025,B,64.9
E0000023090,S20220062,C0011,2025,A,82.3
E0000023091,S20220062,C0012,2025,B,81.9
E0000023092,S20220062,C0027,2025,B,80.5
E0000023093,S20220062,C0031,2025,D,78.2
E0000023094,S20220062,C0080,2025,C,82.0
E0000023095,S20220062,C0081,2025,A,99.0
E0000023096,S20220062,C0109,2025,D,70.4
E0000023097,S20220062,C0122,2025,D,55.6
E0000023098,S20220062,C0132,2025,B,63.7
E0000023099,S20220062,C0142,2025,C,82.9
E0000023100,S20220062,C0185,2025,F,42.4
E0000023101,S20220063,C0052,2022,A,85.8
E0000023102,S20220063,C0124,2022,B,74.8
E0000023103,S20220063,C0132,2022,S,99.2
E0000023104,S20220063,C0167,2022,B,99.3
E0000023105,S20220063,C0175,2022,D,58.1
E0000023106,S20220063,C0180,2022,B,68.1
E0000023107,S20220063,C0182,2022,C,69.4
E0000023108,S20220063,C0193,2022,C,75.9
E0000023109,S20220063,C0194,2022,W,15.1
E0000023110,S20220063,C0197,2022,A,95.7
E0000023111,S20220063,C0118,2023,C,77.0
E0000023112,S20220063,C0147,2023,F,32.6
E0000023113,S20220063,C0170,2023,A,88.2
E0000023114,S20220063,C0173,2023,A,88.9
E0000023115,S20220063,C0186,2023,D,54.8
E0000023116,S20220063,C0197,2023,F,44.8
E0000023117,S20220063,C0003,2024,A,83.5
E0000023118,S20220063,C0036,2024,F,33.5
E0000023119,S20220063,C0054,2024,A,85.2
E0000023120,S20220063,C0124,2024,A,88.5
E0000023121,S20220063,C0128,2024,S,96.4
E0000023122,S20220063,C0133,2024,D,51.1
E0000023123,S20220063,C0160,2024,B,91.3
E0000023124,S20220063,C0162,2024,S,93.7
E0000023125,S20220063,C0170,2024,B,66.8
E0000023126,S20220063,C0003,2025,B,84.2
E0000023127,S20220063,C0031,2025,B,69.2
E0000023128,S20220063,C0053,2025,D,76.2
E0000023129,S20220063,C0065,2025,S,90.7
E0000023130,S20220063,C0080,2025,B,70.4
E0000023131,S20220063,C0100,2025,A,85.4
E0000023132,S20220063,C0101,2025,B,70.5
E0000023133,S20220063,C0104,2025,C,70.8
E0000023134,S20220063,C0148,2025,B,84.6
E0000023135,S20220063,C0162,2025,B,72.4
E0000023136,S20220063,C0176,2025,B,61.4
E0000023137,S20220063,C0183,2025,C,85.7
E0000023138,S20220063,C0192,2025,B,76.2
E0000023139,S20220064,C0033,2022,F,31.5
E0000023140,S20220064,C0063,2022,W,26.1
E0000023141,S20220064,C0066,2022,B,84.6
E0000023142,S20220064,C0067,2022,B,73.8
E0000023143,S20220064,C0100,2022,B,66.5
E0000023144,S20220064,C0108,2022,C,79.3
E0000023145,S20220064,C0120,2022,D,56.1
E0000023146,S20220064,C0132,2022,B,71.4
E0000023147,S20220064,C0147,2022,A,98.0
E0000023148,S20220064,C0150,2022,D,52.4
E0000023149,S20220064,C0166,2022,B,63.9
E0000023150,S20220064,C0174,2022,C,65.7
E0000023151,S20220064,C0177,2022,C,63.0
E0000023152,S20220064,C0193,2022,A,82.8
E0000023153,S20220064,C0001,2023,C,81.8
E0000023154,S20220064,C0032,2023,B,68.7
E0000023155,S20220064,C0033,2023,F,42.4
E0000023156,S20220064,C0057,2023,D,75.2
E0000023157,S20220064,C0064,2023,B,73.1
E0000023158,S20220064,C0077,2023,C,61.4
E0000023159,S20220064,C0128,2023,B,90.3
E0000023160,S20220064,C0148,2023,B,78.9
E0000023161,S20220064,C0163,2023,C,88.1
E0000023162,S20220064,C0029,2024,W,4.5
E0000023163,S20220064,C0035,2024,C,50.1
E0000023164,S20220064,C0047,2024,C,55.0
E0000023165,S20220064,C0099,2024,B,75.6
E0000023166,S20220064,C0134,2024,W,13.1
E0000023167,S20220064,C0166,2024,B,84.9
E0000023168,S20220064,C0172,2024,D,52.9
E0000023169,S20220064,C0001,2025,D,68.5
E0000023170,S20220064,C0017,2025,W,18.7
E0000023171,S20220064,C0070,2025,B,85.4
E0000023172,S20220064,C0097,2025,D,54.9
E0000023173,S20220064,C0155,2025,A,87.2
E0000023174,S20220064,C0161,2025,D,76.1
E0000023175,S20220064,C0163,2025,D,73.0
E0000023176,S20220065,C0023,2022,B,76.8
E0000023177,S20220065,C0029,2022,S,94.2
E0000023178,S20220065,C0056,2022,C,77.4
E0000023179,S20220065,C0084,2022,A,84.8
E0000023180,S20220065,C0103,2022,W,24.7
E0000023181,S20220065,C0120,2022,S,92.5
E0000023182,S20220065,C0174,2022,F,49.8
E0000023183,S20220065,C0016,2023,B,85.1
E0000023184,S20220065,C0056,2023,B,60.8
E0000023185,S20220065,C0058,2023,D,56.1
E0000023186,S20220065,C0062,2023,D,69.9
E0000023187,S20220065,C0083,2023,F,34.3
E0000023188,S20220065,C0099,2023,W,25.0
E0000023189,S20220065,C0108,2023,S,97.9
E0000023190,S20220065,C0119,2023,A,80.9
E0000023191,S20220065,C0130,2023,W,4.9
E0000023192,S20220065,C0138,2023,W,23.3
E0000023193,S20220065,C0169,2023,C,67.0
E0000023194,S20220065,C0174,2023,F,30.1
E0000023195,S20220065,C0197,2023,B,71.0
E0000023196,S20220065,C0031,2024,A,98.0
E0000023197,S20220065,C0045,2024,C,85.1
E0000023198,S20220065,C0049,2024,B,79.6
E0000023199,S20220065,C0052,2024,S,95.5
E0000023200,S20220065,C0077,2024,B,84.7
E0000023201,S20220065,C0098,2024,C,79.5
E0000023202,S20220065,C0127,2024,B,70.0
E0000023203,S20220065,C0152,2024,B,86.1
E0000023204,S20220065,C0187,2024,D,71.4
E0000023205,S20220065,C0188,2024,A,85.6
E0000023206,S20220065,C0199,2024,C,72.8
E0000023207,S20220065,C0009,2025,C,59.7
E0000023208,S20220065,C0026,2025,B,79.0
E0000023209,S20220065,C0032,2025,C,69.4
E0000023210,S20220065,C0038,2025,A,98.4
E0000023211,S20220065,C0045,2025,F,42.9
E0000023212,S20220065,C0049,2025,B,70.6
E0000023213,S20220065,C0052,2025,D,72.7
E0000023214,S20220065,C0080,2025,B,60.5
E0000023215,S20220065,C0091,2025,A,95.1
E0000023216,S20220065,C0099,2025,A,86.0
E0000023217,S20220065,C0112,2025,F,32.3
E0000023218,S20220065,C0124,2025,B,76.1
E0000023219,S20220065,C0130,2025,C,62.5
E0000023220,S20220065,C0151,2025,C,57.0
E0000023221,S20220065,C0168,2025,B,77.7
E0000023222,S20220065,C0169,2025,D,59.1
E0000023223,S20220065,C0176,2025,A,81.2
E0000023224,S20220065,C0190,2025,A,95.7
E0000023225,S20220066,C0007,2022,F,37.5
E0000023226,S20220066,C0048,2022,B,70.7
E0000023227,S20220066,C0065,2022,C,77.4
E0000023228,S20220066,C0113,2022,B,87.9
E0000023229,S20220066,C0117,2022,S,93.8
E0000023230,S20220066,C0129,2022,B,66.4
E0000023231,S20220066,C0163,2022,D,47.2
E0000023232,S20220066,C0174,2022,A,90.6
E0000023233,S20220066,C0182,2022,D,62.0
E0000023234,S20220066,C0025,2023,A,98.3
E0000023235,S20220066,C0043,2023,S,95.9
E0000023236,S20220066,C0121,2023,W,27.4
E0000023237,S20220066,C0132,2023,D,77.1
E0000023238,S20220066,C0138,2023,F,46.8
E0000023239,S20220066,C0148,2023,C,73.1
E0000023240,S20220066,C0152,2023,A,82.9
E0000023241,S20220066,C0015,2024,C,72.4
E0000023242,S20220066,C0043,2024,B,72.0
E0000023243,S20220066,C0047,2024,F,32.6
E0000023244,S20220066,C0057,2024,C,61.4
E0000023245,S20220066,C0077,2024,D,57.7
E0000023246,S20220066,C0081,2024,B,83.2
E0000023247,S20220066,C0105,2024,A,90.9
E0000023248,S20220066,C0133,2024,B,72.5
E0000023249,S20220066,C0136,2024,S,91.6
E0000023250,S20220066,C0150,2024,C,52.4
E0000023251,S20220066,C0175,2024,B,70.9
E0000023252,S20220066,C0006,2025,W,18.2
E0000023253,S20220066,C0086,2025,A,83.2
E0000023254,S20220066,C0128,2025,D,59.8
E0000023255,S20220066,C0138,2025,B,82.2
E0000023256,S20220067,C0008,2022,B,81.6
E0000023257,S20220067,C0009,2022,D,68.1
E0000023258,S20220067,C0038,2022,B,68.0
E0000023259,S20220067,C0059,2022,C,76.4
E0000023260,S20220067,C0084,2022,D,73.8
E0000023261,S20220067,C0169,2022,B,82.1
E0000023262,S20220067,C0198,2022,S,99.6
E0000023263,S20220067,C0003,2023,C,57.7
E0000023264,S20220067,C0026,2023,F,16.7
